Ubisoft||Ubisoft is a producer, publisher, and distributor of interactive entertainment products.||Montreuil-sous-bois, Ile-de-France, France||Media and Entertainment, Publishing, Video Games||None||https://www.linkedin.com/company/2528/
Magical Startups||Magical Startups is a platform for building and accelerating global digital startups. Our mission is to invest in early stage high||Providencia, Region Metropolitana, Chile||Consulting||magicalstartups.com/||http://www.linkedin.com/company/3574288
DriveOp||DriveOp is a business acceleration firm focused on consumer goods & services, through digital technologies.||Monterrey, Nuevo Leon, Mexico||Business Development, Digital Marketing, Software Engineering||www.driveop.com||https://www.linkedin.com/company/3880411/
Project Entrepreneur||Project Entrepreneur ignites bold ideas by providing women access to the tools, training and networks.||New York, New York, United States||Greater New York Area, East Coast, Northeastern US||projectentrepreneur.org||None
Empowered Startups||Empowered helps entrepreneurial leaders to build outstanding startups by connecting them with institutional capital.||Vancouver, British Columbia, Canada||Finance, Incubators, Venture Capital||empoweredstartups.com/||https://www.linkedin.com/company/empoweredstartups/
L-SPARK||The L-SPARK Accelerator is the destination for market ready SaaS and cloud companies to connect with Canada’s SaaS experts.||Ottawa, Ontario, Canada||Autonomous Vehicles, Cloud Computing, Enterprise Software, Internet of Things, SaaS||www.l-spark.com||http://www.linkedin.com/company/l-spark
Krypto Labs||Krypto Labs is an innovation hub providing incubation & acceleration programs, corporate innovation, seed funding, and a co-working space||Abu Dhabi, Abu Dhabi, United Arab Emirates||Coworking, Incubators, Venture Capital||kryptolabs.com/||https://www.linkedin.com/company/krypto-labs/
Arya Women's Investment Platform||Arya WIP is a platform that creates acceleration and investment opportunities with strategic partnerships for women led entrepreneurship.||Istanbul, Istanbul, Turkey||Finance, Financial Services, Women's||None||https://www.linkedin.com/groups/Arya-Women-Investment-Platform-Group-5140846
LaunchHouse||LaunchHouse is an Ohio-based lean business accelerator that offers education, funding, mentorship, and networking opportunities.||Highland, Ohio, United States||Communities, Coworking, Impact Investing||www.launchhouse.com||https://www.linkedin.com/company/launchhouse/
Texas Venture Labs||Jon Brumley Texas Venture Labs (TVL) provides market research and consulting done by graduate students at The University of Texas at Austin.||Austin, Texas, United States||EdTech, Education||www.mccombs.utexas.edu/Centers/Texas-Venture-Labs||https://www.linkedin.com/school/txventurelabs
Hacker Unit||Hacker Unit is an B2B remote accelerator.||San Francisco, California, United States||B2B, Incubators, Professional Networking||hackerunit.com||https://www.linkedin.com/company/hacker-unit
Accelerate Cambridge||Accelerate Cambridge is a start-up accelerator established by Cambridge Judge Business School.||Cambridge, Cambridgeshire, United Kingdom||Finance||www.jbs.cam.ac.uk/entrepreneurship/programmes/a...||None
Omega Accelerator||Omega Accelerator provides seed funding or early-stage funding for female-led Startups.||Bloomfield Hills, Michigan, United States||Consulting, Finance, Financial Services, FinTech||None||None
ACCEL (Norwegian Accelerator)||ACCEL is a program that will help your company to grow faster and with better quality.||Bergen, Hordaland, Norway||Nordic Countries, Scandinavia||accel.no/||None
StateZero||StateZero is a dedicated blockchain lab for startups.||London, England, United Kingdom||Blockchain||None||https://www.linkedin.com/company/statezerolabs/
Bind 4.0 Acceleration Program||Bind 4.0 is a public-private acceleration program focusing on advanced manufacturing, smart energy, health tech and food tech startups.||San Sebastian, Pais Vasco, Spain||3D Printing, Cyber Security, Energy Efficiency, Food and Beverage, Food Processing, Health Care, Industrial Manufacturing, Internet of Things, Robotics, Virtual Reality||bind40.com/||https://www.linkedin.com/company/bind40/
Stackscale||We are a IaaS and Private Cloud company based in Spain and The Netherlands.||Madrid, Madrid, Spain||Cloud Computing, Cloud Infrastructure, Cloud Management, Flash Storage, IaaS, Private Cloud, Software, Web Hosting||None||https://www.linkedin.com/company/stackscale/
Plug and Play Insurtech||Deal flow sessions, themed workshops, and face-to-face interaction drive engagement between financial powerhouses and young upstarts.||Sunnyvale, California, United States||San Francisco Bay Area, Silicon Valley, West Coast||plugandplaytechcenter.com/insurance/||https://www.linkedin.com/company/plug-and-play-tech-center/
Barcelona Ventures||Cross-border Accelerator & Investment Club - Accelerate your company’s growth in the US and meet Silicon Valley angels and VCs.||Barcelona, Catalonia, Spain||Consulting, Information Technology, Legal, Venture Capital||None||http://www.linkedin.com/company/barcelona-ventures
SigmaLabs||SigmaLabs Accelerator helps young startups create their first product to address the market need.||Ramat Gan, Tel Aviv, Israel||Consulting, Venture Capital||sigmalabs.co/||https://www.linkedin.com/company/sigmalabs-accelerator
ISME ACE - FinTech Accelerator||ISME ACE is India's largest FinTech Accelerator.||Mumbai, Maharashtra, India||FinTech||www.ismeace.com/||https://www.linkedin.com/company/ismeace/
TechLaunch||TechLaunch provides seed-stage technology companies with funding, mentorship, business training and exposure to qualified investors.||Clifton, New Jersey, United States||Finance, Innovation Management, Venture Capital||None||http://www.linkedin.com/company/techlaunch-llc
InnoLeaps||The corporate innovator and accelerator||Amsterdam, Noord-Holland, The Netherlands||European Union (EU)||www.innoleaps.com/||https://www.linkedin.com/company/innoleaps
Wadi Accelerator||Wadi Accelerator is a seed fund & tech startups accelerator program.||Muscat, Masqat, Oman||Gulf Cooperation Council (GCC)||www.wadiaccelerator.com/||https://www.linkedin.com/in/wadi-accelerator
MAD Ventures GmbH||ACCELERATE THE GROWTH OF YOUR INNOVATION||Innsbruck, Tirol, Austria||European Union (EU)||www.mad.ag/||None
TinySeed||TinySeed is a remote accelerator designed for early-stage SaaS founders.||Minneapolis, Minnesota, United States||Financial Services, Information Technology, Software, Venture Capital||None||None
Stealthmode Partners||Stealthmode Partners is a network of people and companies working together behind the scenes (in stealthmode) to help our portfolio||Phoenix, Arizona, United States||Automotive, Consulting, Incubators||None||None
Geovation||Geovation is a company that helps entrepreneurs to develop their ideas and projects from their earliest stages.||London, England, United Kingdom||Information Services||geovation.uk||https://www.linkedin.com/showcase/15153845/
Hartford InsurTech Hub||The Hartford InsurTech Hub is an accelerator of Insurtech startups.||Hartford, Connecticut, United States||Financial Services, Social Entrepreneurship||hartfordinsurtechhub.com/||https://www.linkedin.com/company/18259176/
Startupbootcamp Cape Town||Startupbootcamp Cape Town is a leading accelerator focused on scouting for startups in blockchain, connected devices.||Cape Town, NA - South Africa, South Africa||Blockchain, Cryptocurrency, Financial Services, Information Technology, Internet||None||None
SEK Lab EdTech Accelerator||Is the first EdTech Accelerator for Startups that innovate in education based in Spain with global focus. Part of SEK Educational Group.||Madrid, Madrid, Spain||3D Printing, Artificial Intelligence, Continuing Education, E-Learning, EdTech, Education, Edutainment, Gamification, Language Learning||seklab.es/||https://www.linkedin.com/groups/8479459/
Ocean Solutions Accelerator||Ocean Solutions Accelerator is a startup development and executive leadership course for ocean entrepreneurs.||San Francisco, California, United States||Finance, Financial Services, FinTech||soalliance.org/ocean-solutions-accelerator/||None
Velociti ZW||An accelerator that helps startups attain escape velocity||Bulawayo, NA - Zimbabwe, Zimbabwe||Advice, Banking, Incubators||www.velociti.co.zw/||https://www.linkedin.com/company/velociti-accelerator
IdeaSpace Foundation||IdeaSpace is an incubator and accelerator program that supports technology entrepreneurs in the Philippines.||Makati, Manila, Philippines||CleanTech, Education, Medical||ideaspacefoundation.org/||https://www.linkedin.com/company/ideaspace-foundation-inc-/
Innovation Pavilion||Innovation Pavilion is an ecosystem for entrepreneurs, where productive collisions lead to creative solutions.||Centennial, Colorado, United States||Incubators, Professional Services, Training||www.innovationpavilion.com||https://www.linkedin.com/company/innovation-pavilion/
Silicon Road||Silicon Road empowers retailers to take charge of their own future through investment in transformative innovation.||Atlanta, Georgia, United States||Angel Investment, E-Commerce, Financial Services, Retail Technology, Venture Capital||siliconrdventures.com/||https://www.linkedin.com/company/silicon-road/
MOBILE WORLD CAPITAL||Mobile World Capital Barcelona is an initiative driving the digital advancement of society while helping improve people’s lives globally.||Barcelona, Catalonia, Spain||Enterprise Software, Mobile||None||https://www.linkedin.com/company/mwcapital/
FbStart||FbStart is a new program from Facebook designed to help early stage mobile startups build and grow their apps.||Menlo Park, California, United States||Business Development, Developer Tools, Mobile Apps||fbstart.com||https://www.linkedin.com/showcase/facebook-for-developers/
Global Startup Ecosystem||Empowering governments to accelerate tech entrepreneurship via accelerators, summits and tours.||New York, New York, United States||Greater New York Area, East Coast, Northeastern US||globalstartupecosystem.com/||None
HIGHROAD||Highroad is launching the next generation of urban tech development, via its innovative Launchpad Program.||Azor, Tel Aviv, Israel||Incubators, Venture Capital||highroad.center||https://www.linkedin.com/company/highroad-urban-tech-innovation/
imec.xpand||A game-changing way to enable early-stage nano electronics-based innovation powered by imec.||Leuven, Vlaams-Brabant, Belgium||Venture Capital||www.imecxpand.com||https://www.linkedin.com/company/imec.xpand
Canopei||Canopei is an investment firm focusing on early-stage preventive, and consumer-centric health and wellness companies in the US and Europe.||San Francisco, California, United States||Life Science, Personal Health, Wellness||canopei.com||https://www.linkedin.com/company/17987836/
dotforge||dotforge is an intensive 13 week mentor-supported accelerator programme.||Manchester, Manchester, United Kingdom||Big Data, Health Care, Social Entrepreneurship||dotforgeaccelerator.com||https://www.linkedin.com/company/dotforge
TechMinsk||TechMinsk is the first International Entrepreneurship School in Belarus.||Minsk, Minsk, Belarus||Education||None||https://www.linkedin.com/in/sanya
Software Founders||Software Founders focuses on sustainable large-scale hyper growth software as a service companies.||San Francisco, California, United States||CRM, Finance, Information Technology, Software||None||https://www.linkedin.com/company/software-founders
DMOND Accelerator||DMOND Innovation Group offers business accelerator programs and events for startups.||Tehran, Tehran, Iran||Venture Capital||dmondgroup.com||https://www.linkedin.com/company/dmondaccelerator
Open Banking Working Group - SE Asia||SE Asia's Independent Open Banking Working Group||Singapore, Central Region, Singapore||Finance, Financial Services, Venture Capital||www.openbanking-asia.org/||https://www.linkedin.com/company/open-banking-working-group-se-asia
Ryerson Futures||Ryerson Futures operates accelerator programs for early stage technology companies, corporate programs, and an innovation for hire practice.||Toronto, Ontario, Canada||Business Development, Consulting, Incubators, Information Services, Information Technology, Management Consulting||www.ryersonfutures.ca/||https://www.linkedin.com/company-beta/3197997/
Top Seeds Lab||Top Seeds Lab is a technology-based startup incubator that provides business development and acceleration services for startups.||Madrid, Madrid, Spain||Finance, Financial Services, Information Technology||topseedslab.com||https://www.linkedin.com/company/3132013
NetApp Excellerator||NetApp Excellerator program is designed to help start-ups create innovative, world-class products and solutions that are market ready.||Bengaluru, Karnataka, India||Finance, Financial Services||startup.netapp.in/||None
Swiss Start Up Factory||Launched in 2014, the Swiss Start Up Factory is a Zurich-based accelerator, looking for thriving digital entrepreneurs||Zürich, Zurich, Switzerland||Incubators||www.swissstartupfactory.com||https://www.linkedin.com/company/swiss-start-up-factory-ag
Activate||Activate provides early stage technical expertise along with advice on strategy, business model, and investor readiness.||London, England, United Kingdom||Business Development, Consulting, Incubators||activate.co.uk/||https://www.linkedin.com/company/10489586
MindCET||MindCET brings together entrepreneurs, educators, and researchers to develop groundbreaking startups in Israel and beyond.||Tel Aviv, Tel Aviv, Israel||EdTech, Education||www.mindcet.org/en||https://www.linkedin.com/company/mindcet--ed-tech-innovation-center/
Falak Business Hub||A hybrid between an accelerator, incubator, coworking space, and angel investment firm.||Riyadh, Ar Riyad, Saudi Arabia||3D Technology, Content, E-Commerce, Edutainment, FinTech, Home Services, Information Technology, SaaS, Software||falak.sa/||https://www.linkedin.com/company/falak-hub/about/?viewAsMember=true
Inco||The catalyst for social and green start-ups.||Paris, Ile-de-France, France||Financial Services, Venture Capital||www.inco.co.com/||https://www.linkedin.com/company/le-comptoir-de-l'innovation/
C5 Accelerate||C5 Accelerate is a London and Bahrai based technology investment firm.||London, England, United Kingdom||Finance, Financial Services||www.c5accelerate.com/||https://www.linkedin.com/company/c5-capital
ZeroTo510||ZeroTo510 is a unique, entrepreneurial accelerator program focusing on medical devices.||Memphis, Tennessee, United States||Health Care, Medical, Medical Device||zeroto510.com||http://www.linkedin.com/company/2996629
Clever Clover||Clever Clover is a new Startup Accelarator in Amsterdam.||Amsterdam, Noord-Holland, The Netherlands||Manufacturing||www.cleverclover.vc||http://www.linkedin.com/company/clever-clover
Prosper Women Entrepreneurs||Prosper Women Entrepreneurs is a for-profit organization focused on increasing women entrepreneurs' access to growth capital.||St Louis, Missouri, United States||Consumer Goods, Health Care, Information Technology, SaaS||www.prosperstl.com/||https://www.linkedin.com/company/prosper-women-entrepreneurs
REALITY ACCELERATOR||REALITY ACCELERATOR is a SaaS-focused startup accelerator.||Tokyo, Tokyo, Japan||SaaS||reality.vc/||https://www.linkedin.com/company/reality-accelerator/about/
Auctus Alternative||Invest. Manage. Succeed. Equipping startups with vital capabilities beyond capital.||Melbourne, Victoria, Australia||Business Development, Incubators, Mobile, Mobile Payments, Telecommunications, Venture Capital||None||https://www.linkedin.com/company/yonder-and-beyond
Arc Capital Development||Arc is a private equity and advisory firm that invests in education and special needs markets.||Denver, Colorado, United States||Advice, Education, Health Care||www.arccd.com/||http://www.linkedin.com/company/2259222
The Startup Factory||The Startup Factory is the SE's best funded and operating accelerator.||Durham, North Carolina, United States||B2B, Database, Enterprise Software||thestartupfactory.co||https://www.linkedin.com/company/the-startup-factory/
Block by Block Capital||Asset Management & VC Accelerator||Singapore, Central Region, Singapore||Asset Management, Blockchain, Hedge Funds, Management Consulting, Venture Capital||www.bxbcapital.com/||https://www.linkedin.com/company/bxbc/
USC Viterbi Startup Garage||Viterbi Startup Garage is a 12 week technology accelerator program that includes $50k in funding, space, strategic and financial resources||Marina Del Rey, California, United States||B2B, Hardware, Incubators||vsi2.usc.edu/startupgarage||https://www.linkedin.com/company/viterbi-startup-garage/about/
DRIVE TLV||DRIVE is the place for entrepreneurs that are looking to apply their ideas and products to the smart mobility field.||Tel Aviv, Tel Aviv, Israel||Analytics, Artificial Intelligence, Electronics, Information Technology, Machine Learning||None||None
SuperNova||SuperNova invests in early stage startups||Singapore, Central Region, Singapore||Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia||www.supernova.sg||None
Envestnet Yodlee Incubator||Yodlee Incubator is a 6-month program for entrepreneurs to launch disruptive products that leverage transactional financial data.||Redwood City, California, United States||B2B, B2C, Big Data, FinTech||www.yodlee.com/company/startup-incubator/||https://www.linkedin.com/company/ynext-incubator
MassChallenge Switzerland||MassChallenge Switzerland is a startup accelerator that connects startups with the experts and resources they need to grow.||Renens, Vaud, Switzerland||Business Development, Finance, Venture Capital||masschallenge.org/programs-switzerland||https://www.linkedin.com/company/masschallenge-switzerland
dtac Accelerate||dtac Accelerate is startup accelerator house in Thailand.||Bangkok, Krung Thep, Thailand||Venture Capital||None||https://www.linkedin.com/company/dtac-accelerate/
SKALA||SKALA is a metrics-driven and growth focused pre-seed program for tech startup.||Jakarta, Jakarta Raya, Indonesia||Finance, Financial Services||joinskala.com/||https://www.linkedin.com/company/joinskala
Starve Ups||Starve Ups is a group of founders, from seven Oregon-based startup companies, as the state's first accelerator.||Portland, Oregon, United States||Communities||www.starveups.com/||https://www.linkedin.com/company/starve-ups
365^x Accelerator||The 365x Accelerator is a business enhancer for Software and IoT Startup Companies.||Kfar Saba, HaMerkaz, Israel||Consulting, Information Technology, Software||None||https://www.linkedin.com/company/28595100/
Nike+ Fuel Lab||Nike+ Fuel Lab is Nike's second accelerator program.||San Francisco, California, United States||Sporting Goods||www.nikefuellab.com/||None
Vantedge Ventures | Healthcare Innovation Fund||Focused on the investment and cultivation of novel technologies, devices, and methodologies to solve everyday problems in healthcare.||Chicago, Illinois, United States||Health Care, Information Technology, Innovation Management, Venture Capital||www.vantedgeventureshealth.com/||https://www.linkedin.com/company/vantedge-one-group/
Media Camp||Media Camp is an accelerator program that educates entrepreneurs and enables them to build media businesses.||Burbank, California, United States||Automotive, Broadcasting, Film, Video||www.mediacamp.com||http://www.linkedin.com/company/media-camp
BC Tech Association||As a platform to support the province's fastest growing industry, BC Tech delivers programs that help tech companies.||Vancouver, British Columbia, Canada||Business Development, Non Profit, Service Industry||www.wearebctech.com/||https://www.linkedin.com/company-beta/804590/
LUISS ENLABS||LUISS ENLABS facilitates a startup accelerator program that assists startups in their process of growth and development.||Rome, Lazio, Italy||Incubators, Venture Capital||www.luissenlabs.com||http://www.linkedin.com/company/enlabs
Hillman Accelerator||Hillman Accelerator focuses on companies led by underrepresented individuals in tech by developing venture backable companies.||Cincinnati, Ohio, United States||Business Development, Financial Services, Venture Capital||hill7.org/||https://www.linkedin.com/company/hillman/
Rutech Ventures||Rutech Ventures is building tech bridges between Russia and the world.||London, England, United Kingdom||Alina Bezuglova, Ivan Gorshunov, Yana Abramova||rutech.io/||https://www.linkedin.com/company-beta/11106639/
CATALYST startup accelerator||CATALYST startup accelerator program embodies collaboration and innovation.||Bangalore, Karnataka, India||Asia-Pacific (APAC)||www.socgensolutions.com/GSCAccelerator2016/||https://www.linkedin.com/company/9371944
Fair By Design Fund||The Fair By Design Fund backs innovative and scalable ventures tackling the Poverty Premium||London, England, United Kingdom||Asset Management, Business Development, Financial Services||www.fairbydesignfund.com/||None
Katapult Ocean||Katapult Ocean build a global ecosystem of startups, corporates, organizations, research institutions and thoughtleaders.||Oslo, Oslo, Norway||Internet||None||https://www.linkedin.com/company/katapult-ocean/
GenerationS||GenerationS is a federal accelerator for technology startups.||Moscow, Moscow City, Russian Federation||Information Technology||en.generation-startup.ru/||https://twitter.com/techstartrussia
TechCode Accelerator US||TechCode is building the world’s leading entrepreneurship ecosystem by providing Incubation, Acceleration, Funding, & Consulting.||Mountain View, California, United States||Consulting, Venture Capital||us.techcode.com||https://www.linkedin.com/company/6644548?
Fownders||Fownders is a learning ecosystem for entrepreneurs.||Newark, New Jersey, United States||Education, Incubators||www.fownders.com||https://www.linkedin.com/company/fownders/
University of Chicago New Venture Challenge||Launched in 1996, the Edward L. Kaplan, '71, New Venture Challenge (NVC) is one of the nation's premier business launch programs.||Chicago, Illinois, United States||Greater Chicago Area, Great Lakes, Midwestern US||research.chicagobooth.edu/nvc/||None
Hot DesQ||Australia's first international startup attraction program||Brisbane, Queensland, Australia||Communities, Government, Incubators||www.hotdesq.com.au/||http://www.linkedin.com/company/advance-queensland
dynamics.vc||dynamics.vc is an early stage investor in Berlin running accelerator and scale-up programs.||Berlin, Berlin, Germany||Finance, Financial Services, Venture Capital||www.dynamics.vc/||None
co.lab||co.lab is an accelerator that works with startups leveraging the power of digital games to build transformative educational technologies.||San Francisco, California, United States||Angel Investment, EdTech, Gaming||playcolab.com/||http://www.linkedin.com/company/3581210
SenseCube||Launchpad for Social Business start-ups.||Paris, Ile-de-France, France||European Union (EU)||www.sensecube.cc/||https://www.linkedin.com/company/sensecube
Huge Thing||HugeThing is an intensive acceleration programme for the high potential teams with global ambitions.||Warszawa, Mazowieckie, Poland||Business Development, Incubators||None||None
Accelerator Academy||The Accelerator Academy is a programme for ambitious digital entrepreneurs looking to grow their business.||London, England, United Kingdom||Automotive, Digital Media, E-Commerce, Finance, FinTech, Internet, Mobile, Venture Capital||acceleratoracademy.com||http://www.linkedin.com/company/2372936
Crosspring||Crosspring provides seed investments to startups in Fintech, AR, Security, SAAS solutions, BtoB, Edtech.||Zoetermeer, Zuid-Holland, The Netherlands||Incubators||crosspring.com/||https://www.linkedin.com/company/crosspring/
#OUTLIERS||A community-driven / research-oriented venture accelerator for Collective Intelligence & Decentralized Technology.||San Francisco, California, United States||Blockchain, Cryptocurrency, Productivity Tools||hashoutliers.com||https://www.linkedin.com/company/hashoutliers/
Inova Personalized Health Accelerator||IPHA provides very early-stage capital to high-potential health technology companies.||Fairfax, Virginia, United States||Financial Services, Health Care, Information Technology, Insurance||None||https://www.linkedin.com/company/inovapha/
Downtown Project||Downtown Project is a small business and tech startup incubator and accelerator based in Las Vegas, Nevada.||Las Vegas, Nevada, United States||Finance, Real Estate, Real Estate Investment||downtownproject.com/||https://www.linkedin.com/company/downtown-project/
Petri Bio||Petri is a dynamic 12-month accelerator focused on helping formation-stage innovators realize the next frontier of biology and engineering.||Boston, Massachusetts, United States||Financial Services, Venture Capital||www.petri.bio/||None
StartLabs||StartLabs is a US based early-stage fund investing in startups from Southeast Europe.||San Francisco, California, United States||Venture Capital||www.startlabs.co||http://www.linkedin.com/company/startlabs-tech-accelerator
AIM Smart City||A program designed to identify, invest in, and support the best start-ups focused on making their cities a better place.||New Delhi, Delhi, India||Asia-Pacific (APAC)||www.aimsmartcity.com/||https://in.linkedin.com/in/aim-smart-city-accelerator-697b67110
Fintech71||Fintech accelerator that connects startups to large financial services companies.||Columbus, Ohio, United States||Great Lakes, Midwestern US||www.fintech71.com/||https://www.linkedin.com/company/16259593/
Wholesale Investor||Wholesale Investor is a private investment platform connecting innovative private, pre-IPO and listed companies.||Sydney, New South Wales, Australia||Event Management, Financial Services, FinTech||wholesaleinvestor.com.au||https://www.linkedin.com/company/wholesale-investor
igniteXL||igniteXL is a Silicon Valley based accelerator and seed fund focused on international entrepreneurs.||Redwood City, California, United States||Consumer, Consumer Applications, Consumer Software||ignitexl.com/||https://www.linkedin.com/company/ignitexl/
Microsoft ScaleUp Tel Aviv||Designed to accelerate the growth of innovative cloud startups, Microsoft helps qualified startups to scale and grow.||Tel Aviv, Tel Aviv, Israel||Artificial Intelligence, Big Data, Cloud Computing, Cyber Security, Enterprise Software, Machine Learning||startups.microsoft.com/en-us/scale-up/||https://www.linkedin.com/company/microsoft-scaleup-tel-aviv/
ASU Venture Devils||Arizona State University's venture capital arm.||Tempe, Arizona, United States||Finance, Financial Services, Venture Capital||entrepreneurship.asu.edu/launch/venture-devils||None
Risky Business Ventures||Risky Business is the first pre-seed fund in Romania, focused on early stage startups. We fund startups with up to €100k.||Cluj-napoca, Cluj, Romania||Venture Capital||riskybusiness.ro/||https://www.linkedin.com/company/risky-business---withus
ZDream Ventures||ZDream Ventures is a Y Combinator like fund plus accelerator based in Gurgaon.||Gurgaon, Haryana, India||Venture Capital||www.zdream.in||https://www.linkedin.com/company/zd-invest-&-consultancy-%E7%AB%BA%E9%81%93?trk=top_nav_home
PANDO. Ventures||PANDO Ventures is a German start-up accelerator in the Rhine-Main area .||Wiesbaden, Hessen, Germany||Internet, Network Security, Venture Capital||pando-ventures.com||https://www.linkedin.com/company-beta/7805927
b-ventures||Owned by DOCOMO Digital, b-ventures is a startup acceleration program which supports and develops the next generation of mobile innovators.||Milan, Lombardia, Italy||Content, Incubators, Mobile Advertising, Mobile Payments||b-ventures.net/||https://www.linkedin.com/company/b-ventures
SKU||SKU is an accelerator program for stellar consumer product startups.||Austin, Texas, United States||Incubators||www.sku.is/||https://www.linkedin.com/company/2882382
Sharkbite Innovation||Sharkbite Innovation is a consultancy and ecosystem builder that delivers business models with an impact in the organization.||Berlin, Berlin, Germany||Consulting, Innovation Management, Management Consulting||None||https://www.linkedin.com/company/sharkbite-innovation/
Facebook Accelerator Singapore||Facebook Accelerator Singapore is a 6-month program by Facebook & IMDA Singapore for innovative, data-driven startups.||Menlo Park, California, United States||Artificial Intelligence, Business Development, Financial Services||fbacceleratorsg.splashthat.com/||None
Tune Labs||Tune Labs is a startup incubator and accelerator based in Kuala Lumpur, Malaysia.||Kuala Lumpur, Kuala Lumpur, Malaysia||Finance, Incubators, Venture Capital||thetunelabs.com||None
Imagine H2O||Imagine H2O is a water innovation accelerator that empowers people to deploy and develop innovation to solve water challenges globally.||San Francisco, California, United States||Venture Capital, Water, Water Transportation||www.imagineh2o.org||https://www.linkedin.com/company/440973
blackprint Booster||blackprint PropTech Booster is network accelerator of the German real estate industry.||Frankfurt, Hessen, Germany||Finance, Financial Services, Real Estate, Venture Capital||www.blackprintbooster.de||https://www.linkedin.com/company/blackprint-booster-gmbh/
Startupbootcamp Smart City & IoT Amsterdam||We run a vertical program focused on Smart City & IoT solutions.||Amsterdam, Noord-Holland, The Netherlands||Banking, Finance, Venture Capital||www.startupbootcamp.org/accelerator/smart-city-...||https://www.linkedin.com/company/startupbootcamp-amsterdam/
Vive.VC||Vive.vc is a globally connected venture builder ecosystem that invests in early-stage companies.||Manassas, Virginia, United States||Business Development, Impact Investing, Innovation Management, Venture Capital||None||https://www.linkedin.com/company/vivevc/
Iowa AgriTech Accelerator||Iowa AgriTech Accelerator is a mentor-led accelerator focused on AgTech innovations.||Des Moines, Iowa, United States||Agriculture, AgTech, Farming, Finance||agiowa.com/||https://www.linkedin.com/company/16226934/
Startup Pre Accelerator||HexGn fast tracks technology startups as a Pre accelerator||New Delhi, Delhi, India||Financial Services, Real Estate, Real Estate Investment||hexgn.com||None
Up to Eleven Digital Solutions||UT11 co-founds early stage businesses in the field of mobile, accelerates growth through active involvement & looks for venture financing.||Graz, Steiermark, Austria||Finance, Financial Services, Incubators, Venture Capital||ut11.net/||https://www.linkedin.com/company/2904997
Flashpoint at Georgia Tech||Flashpoint is a startup accelerator - igniting technology startups with a competitive, shared learning environment, successful, connected||Atlanta, Georgia, United States||Finance, Financial Services, Venture Capital||flashpoint.co/||https://www.linkedin.com/company/flashpoint-at-georgia-tech/
Think Beyond Plastic||Think Beyond Plastic catalyzes innovations with focus on innovative product delivery, bio-benign materials and sustainable chemistry.||Menlo Park, California, United States||E-Commerce||www.tbpinnovate.com/entrepreneurs||None
United Innovation Services||Incubator, Accelerator, and Fund||San Mateo, California, United States||Consulting, Information Technology, Internet||None||https://www.linkedin.com/company/18568876/
Phaze Ventures||Phaze Ventures is an investment and innovation platform focused on the GCC region.||Muscat, Masqat, Oman||Finance, Venture Capital||None||None
Future Minds Accelerator||The Future Minds Accelerator is a partnership between Rio Tinto, BlueChilli, and Amazon Web Services.||Perth, Western Australia, Australia||Angel Investment, Business Development, Corporate Training, Impact Investing, Incubators||None||None
Pangea Funds||Pangea is an accelerator program and an investment platform that matches African startups with investor capital, competency and networks||Oslo, Oslo, Norway||Angel Investment, Consulting, Impact Investing, Incubators||www.pangeaa.com/||https://www.linkedin.com/company/pangeafunds/
Start Up Peru||A set of public and private actors, called to contribute to new companies based on technology innovation and grow.||San Isidro, Buenos Aires, Argentina||Latin America||www.start-up.pe/||https://www.linkedin.com/company/startupperu/
Global Venture Alliance||Transnational holding, created with a goal to identify and address global challenges of the 21st century.||Moscow, Moscow City, Russian Federation||Jan 1, 2014||gva.vc||https://www.linkedin.com/company/gvavc/
HS.||We build, scale and invest in the best health-tech companies||London, England, United Kingdom||Health Care||hs.live||https://www.linkedin.com/company/hs-innovation/
weXelerate||weXelerate is an Europe's smartest startup & innovation hub.||Vienna, Wien, Austria||Infrastructure||None||https://www.linkedin.com/company/wexelerate-gmbh/
Nex Cubed Digital Health||Nex Cubed Digital Health is a customized, semi-remote, startup accelerator that connects talented founders with healthcare experts.||San Diego, California, United States||Business Development, Health Care, Venture Capital, Wellness||None||None
Bizrupt||Bizrupt is an accelerator by founders for founders, that invests in tech startups in early stages (Seed Capital).||Mexico City, Distrito Federal, Mexico||Big Data, FinTech, Venture Capital||bizrupt.biz||https://www.linkedin.com/in/adam-keynes-b84ab4129/
VentureVilla Accelerator||VentureVilla is an Accelerator and provides expertise & investment for entrepreneurs.||Hanover, Niedersachsen, Germany||Business Development, Finance, Financial Services, Venture Capital||www.venture-villa.de||https://www.linkedin.com/company/venturevilla/
33entrepreneurs||33entrepreneurs is a startup accelerator and global VC, focusing on tech startups disrupting the wine, spirits, food, and travel industries.||Bordeaux, Aquitaine, France||Food Processing, Tourism, Travel, Wine And Spirits||www.33entrepreneurs.fr||https://www.linkedin.com/company/33entrepreneurs/
Startupbootcamp Smart Transportation & Energy Berlin||Startupbootcamp Berlin is the global startup accelerator with a focus on smart transportation and energy.||Berlin, Berlin, Germany||Energy, Logistics, Supply Chain Management||www.startupbootcamp.org/accelerator/berlin||None
Continuous Ventures||Supporting start-ups navigate the journey to become “fund ready” with our team of advisors with our expertise & developmental framework||Dublin, Dublin, Ireland||Consulting, Information Technology, Insurance, Venture Capital||None||https://www.linkedin.com/company/continuousventures
